RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 215 - 215 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 12:46:21,1990-01-01 02:00:00,1990-01-01 02:46:21.000001,29.01463803,46.69462701,46.42202493,,,,,215,1,1329,Bongaree,153.1626,-27.08546,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 222 - 222 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 01:43:35,1990-01-01 02:00:00,1990-01-01 15:43:35.000001,795.86736914,1280.82693697,825.12134767,,,,,222,1,1114,Giru,147.1066,-19.51333,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 253 - 253 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 22:53:02,1990-01-01 02:00:00,1990-01-01 12:53:02,620.70479609,998.92953722,655.15968495,,,,,253,1,1145,Finch Hatton,148.6313,-21.14165,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 223 - 223 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 01:23:27,1990-01-01 02:00:00,1990-01-01 15:23:27,774.56280736,1246.54049973,804.87605824,,,,,223,1,1115,Kalamia Estate,147.4184,-19.53428,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 224 - 224 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 01:20:29,1990-01-01 02:00:00,1990-01-01 15:20:29,774.66093775,1246.69842559,801.90317723,,,,,224,1,1116,Brandon,147.3554,-19.55389,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 275 - 275 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 00:40:24,1990-01-01 02:00:00,1990-01-01 14:40:24,728.66723644,1172.67859032,761.97120445,,,,,275,1,1167,Aramac,145.2439,-22.9698,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 226 - 226 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 01:06:58,1990-01-01 02:00:00,1990-01-01 15:06:58.000001,764.29805682,1230.020952,788.322549,,,,,226,1,1118,Home Hill,147.4144,-19.66043,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 231 - 231 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 23:52:17,1990-01-01 02:00:00,1990-01-01 13:52:17,687.91344763,1107.09159365,715.78113853,,,,,231,1,1123,Hideaway Bay - Dingo Beach,148.4886,-20.08489,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 376 - 376 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 06:59:13,1990-01-01 02:00:00,1990-01-01 20:59:13,1084.52216103,1745.37272347,1138.20757487,,,,,376,1,1046,Dimbulah,145.1096,-17.15058,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 233 - 233 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 23:46:09,1990-01-01 02:00:00,1990-01-01 13:46:09,677.1759309,1089.81120096,709.78829707,,,,,233,1,1125,Airlie Beach,148.7132,-20.26829,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 296 - 296 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 20:04:57,1990-01-01 02:00:00,1990-01-01 10:04:57,463.4330796,745.8247377,485.19460575,,,,,296,1,1188,Dingo,149.3315,-23.64629,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 278 - 278 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 19:15:43,1990-01-01 02:00:00,1990-01-01 09:15:43,405.20710931,652.11893436,436.15694031,,,,,278,1,1170,Yeppoon,150.7431,-23.12635,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 234 - 234 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-01 23:42:31,1990-01-01 02:00:00,1990-01-01 13:42:31,675.41084464,1086.9705643,706.26429925,,,,,234,1,1126,Cannonvale,148.6962,-20.2769,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 432 - 432 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 03:07:07,1990-01-01 02:00:00,1990-01-01 17:07:07,836.24598665,1345.81015276,908.86165535,,,,,432,1,1102,Picnic Bay,146.8379,-19.17814,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 361 - 361 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 07:27:50,1990-01-01 02:00:00,1990-01-01 21:27:50,1097.86783379,1766.85054481,1166.43721218,,,,,361,1,1031,Wonga Beach,145.4137,-16.3472,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 238 - 238 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 00:20:46,1990-01-01 02:00:00,1990-01-01 14:20:46,712.83073939,1147.19216784,743.08825864,,,,,238,1,1130,Collinsville,147.8441,-20.55341,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
Route 425 - 425 - Redcliffe Hospital,1990-01-01 12:00:00,1990-01-02 02:52:37,1990-01-01 02:00:00,1990-01-01 16:52:37,861.27933783,1386.09750686,894.19825619,,,,,425,1,1095,Balgal Beach,146.4083,-19.01722,Redcliffe Hospital,"Recreation St, Redcliffe, Brisbane, Queensland, 4020"
