RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 353 - 353 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 16:13:22,1990-01-01 02:00:00,1990-01-02 06:13:22,1574.17189018,2533.38915321,1696.93103271,,,,,353,1,1023,Aurukun,141.7292,-13.35609,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 132 - 132 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 16:16:39,1990-01-01 02:00:00,1990-01-01 06:16:39.000001,240.37325929,386.84403628,258.08859604,,,,,132,1,1246,Mundubbera,151.2992,-25.59115,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 426 - 426 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 03:35:31.000001,1990-01-01 02:00:00,1990-01-01 17:35:31,867.83300333,1396.6446302,937.22225263,,,,,426,1,1096,Horseshoe Bay,146.8597,-19.11815,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 165 - 165 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:43:45,1990-01-01 02:00:00,1990-01-01 03:43:45,99.63596445,160.34886227,102.64415333,,,,,165,1,1279,Black Mountain,152.8819,-26.40467,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 136 - 136 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:58:28,1990-01-01 02:00:00,1990-01-01 04:58:28,167.97524918,270.33050007,176.73356922,,,,,136,1,1250,Boonooroo - Tuan,152.8771,-25.6788,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 266 - 266 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 22:19:45,1990-01-01 02:00:00,1990-01-01 12:19:45,598.13179076,962.60173387,620.26368838,,,,,266,1,1158,Armstrong Beach,149.2873,-21.45078,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 169 - 169 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 13:43:09.000001,1990-01-01 02:00:00,1990-01-01 03:43:09,96.5057586,155.31127419,102.06782748,,,,,169,1,1283,Doonan - Tinbeerwah,153.0119,-26.43781,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 137 - 137 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:56:10.000001,1990-01-01 02:00:00,1990-01-01 04:56:10,166.19581325,267.46676982,174.31246692,,,,,137,1,1251,Poona,152.9052,-25.71673,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 429 - 429 - Logan Hospital,1990-01-01 12:00:00,1990-01-02 03:29:42,1990-01-01 02:00:00,1990-01-01 17:29:42,864.74111665,1391.66871096,931.44323548,,,,,429,1,1099,Nelly Bay,146.8484,-19.15696,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
Route 146 - 146 - Logan Hospital,1990-01-01 12:00:00,1990-01-01 14:20:45,1990-01-01 02:00:00,1990-01-01 04:20:45,132.03665976,212.49283115,139.26970751,,,,,146,1,1260,Curra,152.5881,-26.07081,Logan Hospital,"Loganlea Rd, Meadowbrook, Brisbane, Queensland, 4131"
