RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 38 - 38 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:25:43.000001,1990-01-01 02:00:00,1990-01-01 09:25:43,413.23468557,665.03809189,446.36364976,,,,,38,1,1371,Coochiemudlo Island,153.3328,-27.56886,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 13 - 13 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:15:06,1990-01-01 02:00:00,1990-01-01 09:15:06,404.77200951,651.41870771,435.14115827,,,,,13,1,1346,Meringandan,151.9132,-27.42327,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 213 - 213 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:43:23,1990-01-01 02:00:00,1990-01-01 08:43:23,378.06727729,608.44152119,404.03894227,,,,,213,1,1327,Woorim,153.2035,-27.07303,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 92 - 92 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 20:07:42,1990-01-01 02:00:00,1990-01-01 10:07:42.000001,457.26364556,735.8959762,487.97167175,,,,,92,1,1425,Springbrook,153.2644,-28.18766,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 74 - 74 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:33:17,1990-01-01 02:00:00,1990-01-01 09:33:17,433.00302792,696.85221866,453.86515804,,,,,74,1,1407,Maudsland,153.2774,-27.93276,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 23 - 23 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:29:58,1990-01-01 02:00:00,1990-01-01 09:29:58,422.4249955,679.82849161,450.32359974,,,,,23,1,1356,Lockrose,152.4579,-27.49448,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 58 - 58 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:12:49,1990-01-01 02:00:00,1990-01-01 09:12:49,403.89645941,650.00964359,432.85095448,,,,,58,1,1391,Pittsworth,151.6329,-27.71797,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 225 - 225 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:44:38,1990-01-01 02:00:00,1990-01-01 08:44:38,393.20389633,632.80159694,405.11231961,,,,,225,1,1117,Ayr,147.4056,-19.57545,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 194 - 194 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 18:00:04.000001,1990-01-01 02:00:00,1990-01-01 08:00:04,341.99447982,550.3878649,360.74029933,,,,,194,1,1308,Glenview,153.0204,-26.76952,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 14 - 14 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 20:23:27,1990-01-01 02:00:00,1990-01-01 10:23:27,428.00131294,688.80272258,502.99174907,,,,,14,1,1347,Point Lookout,153.5377,-27.43022,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 36 - 36 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 19:31:43,1990-01-01 02:00:00,1990-01-01 09:31:43,420.07695606,676.04968087,452.01639158,,,,,36,1,1369,Gatton,152.2751,-27.56033,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 419 - 419 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 21:07:19,1990-01-01 02:00:00,1990-01-01 11:07:19,526.72346997,847.68095142,547.95236879,,,,,419,1,1089,Macknade,146.2605,-18.58664,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 406 - 406 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 22:19:38,1990-01-01 02:00:00,1990-01-01 12:19:38,594.25895451,956.36899562,621.07974741,,,,,406,1,1076,Bingil Bay,146.0976,-17.83471,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 316 - 316 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 13:58:11,1990-01-01 02:00:00,1990-01-01 03:58:11,105.06999462,169.09410361,118.33194804,,,,,316,1,1208,Moura,149.9719,-24.57498,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 309 - 309 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 13:40:04,1990-01-01 02:00:00,1990-01-01 03:40:04,87.42926952,140.70405174,100.2129985,,,,,309,1,1201,Baralaba,149.8114,-24.17958,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
Route 284 - 284 - Rockhampton Hospital,1990-01-01 12:00:00,1990-01-01 12:32:45,1990-01-01 02:00:00,1990-01-01 02:32:45,26.08258327,41.97593284,32.82274113,,,,,284,1,1176,Keppel Sands,150.7919,-23.3275,Rockhampton Hospital,"2 Canning St, Rockhampton, QLD, 4700, AUS"
