RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 401 - 401 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 01:39:22,1990-01-01 02:00:00,1990-01-01 15:39:22,808.61509294,1301.34245082,821.82302947,,,,,401,1,1071,Mount Garnet,145.1208,-17.67675,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 384 - 384 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 01:45:37.000001,1990-01-01 02:00:00,1990-01-01 15:45:37,806.08462832,1297.27005462,827.62036997,,,,,384,1,1054,Babinda,145.9219,-17.3445,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 362 - 362 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 03:37:54,1990-01-01 02:00:00,1990-01-01 17:37:54,892.6908886,1436.64959872,938.04965738,,,,,362,1,1032,Newell,145.4061,-16.425,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 355 - 355 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 09:15:51,1990-01-01 02:00:00,1990-01-01 23:15:51,1242.65131187,1999.85743256,1276.74402,,,,,355,1,1025,Pormpuraaw,141.6245,-14.89198,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 352 - 352 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 12:42:12,1990-01-01 02:00:00,1990-01-02 02:42:12,1337.36261682,2152.28080776,1485.83829235,,,,,352,1,1022,Lockhart River,143.3424,-12.78591,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 342 - 342 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 16:38:06,1990-01-01 02:00:00,1990-01-02 06:38:06,1477.35490025,2377.57699974,1716.13586284,,,,,342,1,1012,Thursday Island,142.2167,-10.5804,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 197 - 197 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 16:07:27,1990-01-01 02:00:00,1990-01-01 06:07:27,226.94132334,365.22738752,247.42140664,,,,,197,1,1311,Yarraman,151.9796,-26.84046,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 307 - 307 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 16:38:54,1990-01-01 02:00:00,1990-01-01 06:38:54,270.36916841,435.11786921,278.8947006,,,,,307,1,1199,Woorabinda,149.4575,-24.1306,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 286 - 286 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:01:10,1990-01-01 02:00:00,1990-01-01 07:01:10,287.27138448,462.31940362,300.84356398,,,,,286,1,1178,Rubyvale,147.6974,-23.42054,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 198 - 198 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:11:04,1990-01-01 02:00:00,1990-01-01 08:11:04,331.5475381,533.57510831,371.40280964,,,,,198,1,1312,Peachester,152.8871,-26.84242,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 413 - 413 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 00:57:44,1990-01-01 02:00:00,1990-01-01 14:57:44.000001,761.89370641,1226.15151736,778.95280167,,,,,413,1,1083,Tully Heads,146.0563,-18.01976,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 325 - 325 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 19:27:11,1990-01-01 02:00:00,1990-01-01 09:27:11.000001,428.79706652,690.08336639,448.0515336,,,,,325,1,1217,Innes Park,152.4823,-24.88137,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 199 - 199 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:15:23,1990-01-01 02:00:00,1990-01-01 08:15:23,341.69987432,549.91374236,375.39896455,,,,,199,1,1313,Beerwah,152.954,-26.85293,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 351 - 351 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 11:54:14,1990-01-01 02:00:00,1990-01-02 01:54:14,1333.05081538,2145.34162211,1435.97959524,,,,,351,1,1021,Napranum,141.8909,-12.68153,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 261 - 261 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 20:18:13,1990-01-01 02:00:00,1990-01-01 10:18:13,487.43598818,784.45375187,498.80621195,,,,,261,1,1153,Glenden,148.1138,-21.35315,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 200 - 200 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 16:53:25.000001,1990-01-01 02:00:00,1990-01-01 06:53:25,268.08488958,431.44167142,293.57817209,,,,,200,1,1314,Blackbutt,152.1042,-26.88722,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 391 - 391 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 01:32:23,1990-01-01 02:00:00,1990-01-01 15:32:23,792.5362175,1275.46595735,814.39546064,,,,,391,1,1061,Flying Fish Point,146.0754,-17.49616,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 298 - 298 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:02:51,1990-01-01 02:00:00,1990-01-01 07:02:51,297.65913053,479.03689384,302.88420717,,,,,298,1,1190,Duaringa,149.6687,-23.71846,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 205 - 205 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 17:58:37,1990-01-01 02:00:00,1990-01-01 07:58:37.000001,321.67595475,517.6883031,359.00070233,,,,,205,1,1319,Woodford,152.778,-26.95557,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 402 - 402 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 05:17:29.000001,1990-01-01 02:00:00,1990-01-01 19:17:29,1039.97366414,1673.67872389,1042.00744458,,,,,402,1,1072,Burketown,139.5466,-17.74255,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 359 - 359 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 04:53:47,1990-01-01 02:00:00,1990-01-01 18:53:47,947.61079046,1525.03479004,1014.61412528,,,,,359,1,1029,Wujal Wujal,145.3188,-15.94835,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 240 - 240 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 21:08:48,1990-01-01 02:00:00,1990-01-01 11:08:48,535.7064545,862.13769258,550.19131561,,,,,240,1,1132,Midge Point,148.7213,-20.65029,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 208 - 208 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:04:15,1990-01-01 02:00:00,1990-01-01 08:04:15,325.61734716,524.031372,364.58529056,,,,,208,1,1322,Delaneys Creek,152.7971,-27.00308,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 306 - 306 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 15:33:49.000001,1990-01-01 02:00:00,1990-01-01 05:33:49,207.5225256,333.97579939,213.75455657,,,,,306,1,1198,Springsure,148.0891,-24.11595,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 243 - 243 - Roma Hospital,1990-01-01 12:00:00,1990-01-02 02:01:29.000001,1990-01-01 02:00:00,1990-01-01 16:01:29,835.96571539,1345.35909898,842.41749163,,,,,243,1,1135,Mount Isa,139.4993,-20.73044,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 236 - 236 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 21:27:24,1990-01-01 02:00:00,1990-01-01 11:27:24,553.64288069,891.00363018,568.37687644,,,,,236,1,1128,Mount Julian,148.6196,-20.37468,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 209 - 209 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:05:00,1990-01-01 02:00:00,1990-01-01 08:05:00,334.6183464,538.5171051,365.17767002,,,,,209,1,1323,Donnybrook,153.0662,-27.00662,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 212 - 212 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:05:37,1990-01-01 02:00:00,1990-01-01 08:05:37,333.12974939,536.12143564,365.80684762,,,,,212,1,1326,Ningi,153.1051,-27.06703,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 310 - 310 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:14:10,1990-01-01 02:00:00,1990-01-01 08:14:10.000001,360.46582603,580.11467456,374.58725729,,,,,310,1,1202,Agnes Water,151.9008,-24.21017,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
Route 215 - 215 - Roma Hospital,1990-01-01 12:00:00,1990-01-01 18:15:52,1990-01-01 02:00:00,1990-01-01 08:15:52,337.99349071,543.94888421,375.9797883,,,,,215,1,1329,Bongaree,153.1626,-27.08546,Roma Hospital,"197-243 McDowall St, QLD, 4455, AUS"
