RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 314 - 314 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 22:59:01.000001,1990-01-01 02:00:00,1990-01-01 12:59:01,622.08485938,1001.15053824,660.26234517,,,,,314,1,1206,Blackall,145.4645,-24.42336,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 125 - 125 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:28:20,1990-01-01 02:00:00,1990-01-01 03:28:20,76.98327426,123.89281832,88.49877949,,,,,125,1,1239,Booral,152.9037,-25.36202,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 111 - 111 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:44:55,1990-01-01 02:00:00,1990-01-01 03:44:55,97.36930796,156.70102494,105.04219146,,,,,111,1,1225,Cordalba,152.2111,-25.15681,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 133 - 133 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:58:34,1990-01-01 02:00:00,1990-01-01 02:58:34,53.51458761,86.12355273,58.64276057,,,,,133,1,1247,Maaroom,152.8722,-25.61156,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 115 - 115 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:38:20,1990-01-01 02:00:00,1990-01-01 03:38:20,91.73304019,147.63031309,98.47042623,,,,,115,1,1229,Apple Tree Creek,152.2338,-25.22391,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 410 - 410 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 10:39:07.000001,1990-01-01 02:00:00,1990-01-02 00:39:07,1337.60355611,2152.66856275,1361.79420796,,,,,410,1,1080,Doomadgee,138.824,-17.94141,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 116 - 116 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:22:40.000001,1990-01-01 02:00:00,1990-01-01 03:22:40,76.35734207,122.88547609,82.78587132,,,,,116,1,1230,Burrum Heads - South,152.5934,-25.23535,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 389 - 389 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 04:14:19,1990-01-01 02:00:00,1990-01-01 18:14:19.000001,936.7274459,1507.51970973,975.40086233,,,,,389,1,1059,Tarzali,145.61,-17.42092,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 303 - 303 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 15:46:43,1990-01-01 02:00:00,1990-01-01 05:46:43,214.89925768,345.84752265,227.09200818,,,,,303,1,1195,Wurdong Heights,151.3025,-23.98485,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 246 - 246 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 21:07:53,1990-01-01 02:00:00,1990-01-01 11:07:53,522.71228055,841.22555488,548.47728031,,,,,246,1,1138,Seaforth,148.9607,-20.89524,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 154 - 154 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 20:58:35.000001,1990-01-01 02:00:00,1990-01-01 10:58:35,499.44285649,803.776972,539.55053032,,,,,154,1,1268,Gowrie,146.3207,-26.23114,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 135 - 135 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 17:10:49,1990-01-01 02:00:00,1990-01-01 07:10:49,294.19233663,473.45761871,310.93242182,,,,,135,1,1249,Taroom,149.7974,-25.6412,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 118 - 118 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:24:01,1990-01-01 02:00:00,1990-01-01 03:24:01,76.34895776,122.87198281,84.14939263,,,,,118,1,1232,Toogoom,152.6898,-25.25614,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 121 - 121 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:15:40,1990-01-01 02:00:00,1990-01-01 03:15:40,69.67851362,112.13692209,75.79119858,,,,,121,1,1235,Howard,152.5602,-25.31648,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 441 - 441 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 00:30:52,1990-01-01 02:00:00,1990-01-01 14:30:52,725.42345866,1167.45822557,752.44681336,,,,,441,1,1111,Cungulla,147.1112,-19.40128,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 175 - 175 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 12:41:34.000001,1990-01-01 02:00:00,1990-01-01 02:41:34,37.32775781,60.07332321,41.62848409,,,,,175,1,1289,Yandina,152.9565,-26.56212,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 122 - 122 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:12:16,1990-01-01 02:00:00,1990-01-01 03:12:16,66.75389855,107.43020096,72.42341975,,,,,122,1,1236,Torbanlea,152.596,-25.34752,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 358 - 358 - Gympie Hospital,1990-01-01 12:00:00,1990-01-02 13:23:13,1990-01-01 02:00:00,1990-01-02 03:23:13,1464.2068254,2356.41718206,1523.79671893,,,,,358,1,1028,Kowanyama,141.7435,-15.47744,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 329 - 329 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 16:07:38,1990-01-01 02:00:00,1990-01-01 06:07:38,234.34303669,377.13931432,247.88527383,,,,,329,1,1221,Theodore,150.075,-24.94678,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 317 - 317 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 14:29:48,1990-01-01 02:00:00,1990-01-01 04:29:48,133.74503589,215.24220152,150.00470182,,,,,317,1,1209,Moore Park,152.2757,-24.71776,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 239 - 239 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 22:47:55,1990-01-01 02:00:00,1990-01-01 12:47:55,623.73405695,1003.80466976,649.01458983,,,,,239,1,1131,Scottville,147.8184,-20.57206,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 196 - 196 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:05:10,1990-01-01 02:00:00,1990-01-01 03:05:10,59.07772302,95.07656923,65.3605121,,,,,196,1,1310,Landsborough,152.9652,-26.80826,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
Route 127 - 127 - Gympie Hospital,1990-01-01 12:00:00,1990-01-01 13:31:44,1990-01-01 02:00:00,1990-01-01 03:31:44,79.26738759,127.56874976,91.91193603,,,,,127,1,1241,River Heads,152.9102,-25.39864,Gympie Hospital,"12 Henry St, Gympie, QLD, 4570, AUS"
