RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
Route 161 - 161 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:04:31.000001,1990-01-01 02:00:00,1990-01-01 03:04:31,46.0120901,74.04942923,64.63294533,,,,,161,1,1275,Amamoor,152.6748,-26.34607,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 259 - 259 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 21:57:41,1990-01-01 02:00:00,1990-01-01 11:57:41,562.37152751,905.05105368,598.64642386,,,,,259,1,1151,Eton,148.9732,-21.26365,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 163 - 163 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 12:59:20,1990-01-01 02:00:00,1990-01-01 02:59:20,49.58003473,79.791491,59.56676593,,,,,163,1,1277,Pomona,152.8533,-26.36256,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 390 - 390 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 11:16:06,1990-01-01 02:00:00,1990-01-02 01:16:06,1364.74398387,2196.34693467,1397.02691949,,,,,390,1,1060,Karumba,140.8383,-17.48673,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 295 - 295 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 18:35:37,1990-01-01 02:00:00,1990-01-01 08:35:37,369.21215,594.19054671,395.92037146,,,,,295,1,1187,Mount Morgan,150.3881,-23.64464,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 228 - 228 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 23:47:27,1990-01-01 02:00:00,1990-01-01 13:47:27,681.41658784,1096.63589041,710.35760725,,,,,228,1,1120,Bowen,148.2418,-20.01494,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 167 - 167 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 13:06:50,1990-01-01 02:00:00,1990-01-01 03:06:50.000001,48.54281118,78.12223816,67.03450544,,,,,167,1,1281,Sunshine Beach,153.1058,-26.41021,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 414 - 414 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 08:52:27,1990-01-01 02:00:00,1990-01-01 22:52:27,1220.20620004,1963.73545427,1251.95626033,,,,,414,1,1084,Croydon,142.2422,-18.2051,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 292 - 292 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 20:16:02,1990-01-01 02:00:00,1990-01-01 10:16:02.000001,471.30798659,758.49819737,496.18575128,,,,,292,1,1184,Blackwater,148.8834,-23.5779,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 230 - 230 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 01:51:27,1990-01-01 02:00:00,1990-01-01 15:51:27,815.17536793,1311.90021112,832.45553362,,,,,230,1,1122,Charters Towers,146.2598,-20.07699,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 172 - 172 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 12:48:24,1990-01-01 02:00:00,1990-01-01 02:48:24,38.73226513,62.33366316,48.55530547,,,,,172,1,1286,Eumundi,152.9513,-26.47643,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 252 - 252 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 22:00:54,1990-01-01 02:00:00,1990-01-01 12:00:54,565.64760658,910.3234024,601.6131598,,,,,252,1,1144,Erakala,149.1071,-21.12326,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 177 - 177 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 17:35:52,1990-01-01 02:00:00,1990-01-01 07:35:52,294.94660826,474.67150367,336.4083918,,,,,177,1,1291,Wallumbilla,149.187,-26.58483,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 423 - 423 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 03:18:13.000001,1990-01-01 02:00:00,1990-01-01 17:18:13,884.45547302,1423.39595557,919.79772732,,,,,423,1,1093,Allingham,146.2953,-18.70771,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 206 - 206 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 12:30:59,1990-01-01 02:00:00,1990-01-01 02:30:59,20.75455702,33.40128861,31.10576158,,,,,206,1,1320,Beerburrum,152.955,-26.96138,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 179 - 179 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 12:27:52,1990-01-01 02:00:00,1990-01-01 02:27:52,17.26947771,27.79258593,27.98048574,,,,,179,1,1293,Kureelpa,152.8837,-26.60834,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 343 - 343 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 20:18:48,1990-01-01 02:00:00,1990-01-02 10:18:48,1658.57978434,2669.23076291,1937.09760855,,,,,343,1,1013,Horn Island,142.2837,-10.60644,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 297 - 297 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 22:45:28,1990-01-01 02:00:00,1990-01-01 12:45:28.000001,622.23105186,1001.3858127,647.43278232,,,,,297,1,1189,Alpha,146.6387,-23.65028,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 187 - 187 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 12:32:44,1990-01-01 02:00:00,1990-01-01 02:32:44,17.99617968,28.96210172,32.88086032,,,,,187,1,1301,Woombye,152.9666,-26.66148,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 395 - 395 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 04:42:45.000001,1990-01-01 02:00:00,1990-01-01 18:42:45,964.4109777,1552.07212464,1004.15819299,,,,,395,1,1065,Innisfail,146.0299,-17.52363,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 263 - 263 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 21:41:16,1990-01-01 02:00:00,1990-01-01 11:41:16,546.21076184,879.04277039,581.70286406,,,,,263,1,1155,Campwin Beach,149.313,-21.37793,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 237 - 237 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 23:08:03,1990-01-01 02:00:00,1990-01-01 13:08:03,640.46693319,1030.7336776,671.42219452,,,,,237,1,1129,Proserpine,148.5821,-20.40489,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 189 - 189 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 12:27:52,1990-01-01 02:00:00,1990-01-01 02:27:52,15.24126545,24.52848816,27.95297439,,,,,189,1,1303,Palmwoods,152.9568,-26.69113,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 388 - 388 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 04:59:03,1990-01-01 02:00:00,1990-01-01 18:59:03.000001,973.53264361,1566.75205231,1020.68931808,,,,,388,1,1058,Mirriwinni,145.9089,-17.39951,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 366 - 366 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 06:43:32,1990-01-01 02:00:00,1990-01-01 20:43:32,1057.16380416,1701.34362793,1123.55878549,,,,,366,1,1036,Craiglie,145.467,-16.51455,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 346 - 346 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 17:36:31,1990-01-01 02:00:00,1990-01-02 07:36:31.000001,1625.17117405,2615.46470886,1778.36873429,,,,,346,1,1016,Umagico,142.3489,-10.88916,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 308 - 308 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 16:55:05,1990-01-01 02:00:00,1990-01-01 06:55:05,269.6003635,433.88059516,295.73204054,,,,,308,1,1200,Seventeen Seventy,151.8855,-24.16343,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 300 - 300 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 17:31:04.000001,1990-01-01 02:00:00,1990-01-01 07:31:04,310.32198827,499.41582872,331.54169817,,,,,300,1,1192,Mount Larcom,150.9799,-23.8124,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 193 - 193 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 12:14:04,1990-01-01 02:00:00,1990-01-01 02:14:04,9.34676544,15.04219097,14.12687864,,,,,193,1,1307,Mooloolah,152.9616,-26.76553,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 418 - 418 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 03:19:01,1990-01-01 02:00:00,1990-01-01 17:19:01,884.10802946,1422.83679823,920.60367781,,,,,418,1,1088,Halifax,146.2856,-18.58094,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 393 - 393 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 05:18:21,1990-01-01 02:00:00,1990-01-01 19:18:21,995.16605651,1601.56772519,1039.0457981,,,,,393,1,1063,Millaa Millaa,145.612,-17.51108,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 195 - 195 - Maleny Hospital,1990-01-01 12:00:00,1990-01-01 15:14:11.000001,1990-01-01 02:00:00,1990-01-01 05:14:11,168.56547954,271.28038567,194.7326239,,,,,195,1,1309,Jandowae,151.1101,-26.78068,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 434 - 434 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 02:07:21,1990-01-01 02:00:00,1990-01-01 16:07:21,809.20964706,1302.29929484,848.90525367,,,,,434,1,1104,Pallarenda,146.773,-19.20234,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 401 - 401 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 06:09:09,1990-01-01 02:00:00,1990-01-01 20:09:09.000001,1039.90534158,1673.56876918,1089.26689311,,,,,401,1,1071,Mount Garnet,145.1208,-17.67675,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
Route 384 - 384 - Maleny Hospital,1990-01-01 12:00:00,1990-01-02 05:04:27,1990-01-01 02:00:00,1990-01-01 19:04:27,982.66464003,1581.44860534,1025.64895713,,,,,384,1,1054,Babinda,145.9219,-17.3445,Maleny Hospital,"17 Bean St, Maleny, QLD, 4552, AUS"
