RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Title,To_Address
"Route 396 - 396 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 14:51,1/01/1990 2:00,1/01/1990 4:51,158.8696765,255.676472,171.564984,,,,,396,1,1066,Wangan,146.0083,-17.57463,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 288 - 288 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 20:34,1/01/1990 2:00,1/01/1990 10:34,479.5008238,771.6833171,515.479124,,,,,288,1,1180,Longreach,144.2475,-23.44447,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 257 - 257 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 16:08,1/01/1990 2:00,1/01/1990 6:08,236.7842533,381.0680794,248.8363873,,,,,257,1,1149,Walkerston,149.0554,-21.16249,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 158 - 158 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 0:58,1/01/1990 2:00,1/01/1990 14:58,749.7228815,1206.564434,780.1260646,,,,,158,1,1272,Cherbourg,151.9565,-26.28971,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 103 - 103 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 3:38,1/01/1990 2:00,1/01/1990 17:38,922.8326496,1485.158158,939.8125844,,,,,103,1,1436,Texas,151.1692,-28.85306,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 178 - 178 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 1:26,1/01/1990 2:00,1/01/1990 15:26,769.0313121,1237.638403,808.0573089,,,,,178,1,1292,Kenilworth,152.727,-26.59522,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 124 - 124 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 23:52,1/01/1990 2:00,1/01/1990 13:52,684.6160019,1101.784859,714.4940506,,,,,124,1,1238,Sunshine Acres,152.7889,-25.35801,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 113 - 113 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 23:48,1/01/1990 2:00,1/01/1990 13:48,680.0691766,1094.467438,710.4281441,,,,,113,1,1227,Burrum Heads,152.609,-25.18701,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 104 - 104 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 4:35,1/01/1990 2:00,1/01/1990 18:35,957.4116096,1540.807711,996.0975003,,,,,104,1,1437,Wallangarra,151.9262,-28.92345,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 217 - 217 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 2:08,1/01/1990 2:00,1/01/1990 16:08,816.4419552,1313.93859,849.4399656,,,,,217,1,1331,Beachmere,153.0514,-27.12968,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 174 - 174 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 1:22,1/01/1990 2:00,1/01/1990 15:22,771.7191618,1241.964087,803.5816216,,,,,174,1,1288,Kingaroy,151.8443,-26.53645,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 105 - 105 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 3:14,1/01/1990 2:00,1/01/1990 17:14,829.6830501,1335.248109,914.8103257,,,,,105,1,1438,Birdsville,139.3551,-25.8978,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 349 - 349 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 2:27,1/01/1990 2:00,1/01/1990 16:27,762.3835328,1226.939818,872.1839014,,,,,349,1,1019,Mapoon,141.8976,-12.02178,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 287 - 287 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,55:26.0,1/01/1990 2:00,1/01/1990 9:55,453.6463636,730.0745135,475.591672,,,,,287,1,1179,Gracemere,150.4558,-23.43865,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 218 - 218 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 23:34,1/01/1990 2:00,1/01/1990 13:34,675.6387253,1087.337303,699.4334127,,,,,218,1,1332,Surat,149.0666,-27.15384,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 164 - 164 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 1:20,1/01/1990 2:00,20:06.0,765.5688995,1232.066179,801.687497,,,,,164,1,1278,Forest Acres,152.9413,-26.36638,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 141 - 141 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 0:18,1/01/1990 2:00,18:39.0,710.4094695,1143.295504,740.12269,,,,,141,1,1255,Bauple Forest,152.636,-25.85212,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 106 - 106 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,2/01/1990 7:27,1/01/1990 2:00,1/01/1990 21:27,1122.573372,1806.610334,1167.623577,,,,,106,1,1439,Durham,141.811455,-27.397056,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 411 - 411 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,1/01/1990 14:37,1/01/1990 2:00,1/01/1990 4:37,144.5210402,232.5845342,157.5556804,,,,,411,1,1081,South Mission Beach,146.0909,-17.94652,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
"Route 372 - 372 - 100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS",1/01/1990 12:00,28:19.0,1/01/1990 2:00,1/01/1990 6:28,239.6411137,385.6657598,268.6017775,,,,,372,1,1042,Mareeba,145.4221,-16.9965,Townsville University Hospital,"100 Angus Smith Dr, Douglas, Townsville, Queensland, 4814, AUS"
